2017-11-16,0.08957928693065227
2017-11-17,0.08782114972084878
2017-11-18,0.09286665001566957
2017-11-19,0.0924232734724471
2017-11-20,0.09361148033510064
2017-11-21,0.08017218931404518
2017-11-22,0.09775464074967878
2017-11-23,0.09405162401836357
2017-11-24,0.09636466216274919
2017-11-25,0.10490340130021218
2017-11-26,0.09353975495549316
2017-11-27,0.08584943226649643
2017-11-28,0.09248877694204992
2017-11-29,0.0934509032650612
2017-11-30,0.0913693048803637
2017-12-01,0.10666359723605678
2017-12-02,0.10322313628185238
2017-12-03,0.08768298357263841
2017-12-04,0.10182951577231085
2017-12-05,0.0751901327300058
2017-12-06,0.074881291295212
2017-12-07,0.07524930587674794
2017-12-08,0.08623645905019016
2017-12-09,0.08216035692254882
2017-12-10,0.08334874533537445
2017-12-11,0.09524685004911594
2017-12-12,0.08968134116124445
2017-12-13,0.09301452515435268
2017-12-14,0.09458626668815169
2017-12-15,0.0931752669350137
2017-12-16,0.08962065812899485
2017-12-17,0.09126573221097609
2017-12-18,0.08861644503735558
2017-12-19,0.0883343078356003
2017-12-20,0.08004541955967848
2017-12-21,0.08658992999866429
2017-12-22,0.08824801867363151
2017-12-23,0.08441791270481018
2017-12-24,0.0879288755947635
2017-12-25,0.09089814902683202
2017-12-26,0.09135864709116914
2017-12-27,0.09204727316530056
2017-12-28,0.09413022479862602
2017-12-29,0.08736610093981707
2017-12-30,0.09113881640215596
2017-12-31,0.10536509115165865
2018-01-01,0.10458756866240597
2018-01-02,0.09518312997650684
2018-01-03,0.0971472902074132
2018-01-04,0.08660876857060254
2018-01-05,0.09887177158913038
2018-01-06,0.10011847652267332
2018-01-07,0.09219583312878271
2018-01-08,0.09553175682944211
2018-01-09,0.10056201631878602
2018-01-10,0.09565860774650042
2018-01-11,0.0909688421449789
2018-01-12,0.09205875316638662
2018-01-13,0.08562094053210689
2018-01-14,0.09232321641625117
2018-01-15,0.0938812761019297
2018-01-16,0.09060833955041558
2018-01-17,0.078532768356522
2018-01-18,0.08199707598633997
2018-01-19,0.0909877503126642
2018-01-20,0.08700510650085841
2018-01-21,0.09737865700787401
2018-01-22,0.08931807629255094
2018-01-23,0.08438515616758081
2018-01-24,0.09949935265059934
2018-01-25,0.09908252456975379
2018-01-26,0.09624007318586068
2018-01-27,0.09550572894454502
2018-01-28,0.08624853518022195
2018-01-29,0.08638898475026477
2018-01-30,0.07829160440187043
2018-01-31,0.09187865504346887
2018-02-01,0.08523941255196536
2018-02-02,0.07433864854761803
2018-02-03,0.07349719517443859
2018-02-04,0.078137816565763
2018-02-05,0.06551235064137455
2018-02-06,0.07355974070699604
2018-02-07,0.08328326095641711
2018-02-08,0.08560057000841695
2018-02-09,0.08485173926521024
2018-02-10,0.08709555304183925
2018-02-11,0.0867570759739245
2018-02-12,0.08368369738512067
2018-02-13,0.0930379461063501
2018-02-14,0.10114235564946532
2018-02-15,0.10102631519945351
2018-02-16,0.09174918044839879
2018-02-17,0.09156699024143686
2018-02-18,0.07892982675238779
2018-02-19,0.09924122183641192
2018-02-20,0.09370418451747323
2018-02-21,0.08386413669345782
2018-02-22,0.09262538673825953
2018-02-23,0.08632794167175824
2018-02-24,0.08904411235204052
2018-02-25,0.08781826466865528
2018-02-26,0.09828078501437046
2018-02-27,0.10571955495713317
2018-02-28,0.10513470102290179
2018-03-01,0.10529998680471309
2018-03-02,0.09511713401308246
2018-03-03,0.09733277709864122
2018-03-04,0.08296391220717259
2018-03-05,0.08367412608279286
2018-03-06,0.07718068382519858
2018-03-07,0.09063285769667313
2018-03-08,0.08053038430270273
2018-03-09,0.07895142334554117
2018-03-10,0.07581987204008131
2018-03-11,0.09103977398110859
2018-03-12,0.08329020708869968
2018-03-13,0.0818933192540675
2018-03-14,0.08252844689751138
2018-03-15,0.07709037009408662
2018-03-16,0.1327720194933002
2018-03-17,0.11324294121095835
2018-03-18,0.11099773062641495
2018-03-19,0.12410499590665583
2018-03-20,0.11715166774358454
2018-03-21,0.11834931471649396
